id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
43761,KEN-2007-3-1565-4,2007,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"BBC Monitoring Africa 2008-08-26 ""Kenyans urge state to exhume bodies of 40 militia victims",,,,,3,Mt. Elgon district,Mt. Elgon district,Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,2,4,12/1/2007 0:00,12/31/2007 0:00,0,0,0,0,0,40,0
43762,KEN-2008-3-1575-10,2008,TRUE,Clear,3,1575,602,Mungiki - Civilians,1575,1069,Mungiki - Civilians,1575,714,Mungiki,9999,1,Civilians,-1,"HRW March 2008 ""Ballots to Bullets",,,,,1,Naivasha town,Naivasha town,Rift Valley province,Nakuru district,-0.716667,36.433333,POINT (36.433333 -0.716667),128593,Kenya,501,Africa,1,1,1/27/2008 0:00,1/27/2008 0:00,0,0,19,0,19,19,19
43763,KEN-2001-3-501-2,2001,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,6,Kenya,Kenya,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,1,1,12/31/2001 0:00,12/31/2001 0:00,0,0,1,0,1,1,1
43764,KEN-2008-2-73-2,2008,TRUE,Clear,2,Feb-73,4631,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),73,5241,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),1466,612,Garre subclan of Digil clan (Digil-Mirifle),1515,656,Murule subclan of Gugundabe clan (Hawiye),-1,"AFP 2008-09-16 ""Kenya cattle-clan fighting kills 15: police",,,,.,4,North-Eastern province,North Eastern province,North-Eastern province,,1,40.25,POINT (40.250000 1.000000),131481,Kenya,501,Africa,2,2,10/13/2008 0:00,10/14/2008 0:00,0,0,0,15,15,15,15
43765,KEN-2008-3-501-27,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,6,Kenya,Kenya,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,1,5,1/1/2008 0:00,12/31/2008 0:00,0,0,2,0,2,2,0
43767,KEN-2007-3-501-25,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Mathare town,Mathare town,Nairobi province,Nairobi district,-1.25,36.9,POINT (36.900000 -1.250000),127874,Kenya,501,Africa,1,1,5/1/2007 0:00,5/1/2007 0:00,0,0,1,0,1,1,1
43768,KEN-2005-2-73-6,2005,TRUE,Clear,2,Feb-73,4631,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),73,5241,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),1466,612,Garre subclan of Digil clan (Digil-Mirifle),1515,656,Murule subclan of Gugundabe clan (Hawiye),-1,AFP 21/1,,,,police,3,Mandera district,Mandera district,North-Eastern province,Mandera district,3.5,40.75,POINT (40.750000 3.500000),135082,Kenya,501,Africa,1,2,1/15/2005 0:00,1/16/2005 0:00,0,2,0,0,2,2,2
43769,KEN-2009-3-1575-3,2009,TRUE,Clear,3,1575,602,Mungiki - Civilians,1575,1069,Mungiki - Civilians,1575,714,Mungiki,9999,1,Civilians,-1,"East African standart, 20090425, KENNEDY Agade Mkutu, 2009, Mitigation or armed criminality through an African indigenous approach - The case of the Sungusungu in Kenya, Crime Kaw Soc Change (2010) 53:183-204. p. 184",,,,,1,Gathaithi,"Gathaithi (and Kiaruhiu villages inlarger Kirinyaga District, boundary to Nyeri East)",Central province,Kirinyaga district,-0.5,37.333333,POINT (37.333333 -0.500000),129315,Kenya,501,Africa,1,1,4/21/2009 0:00,4/21/2009 0:00,0,0,29,0,29,29,29
43770,KEN-2008-3-501-36,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Nairobi city,Nairobi city (Glucollar area of Baba Dogo Estate),Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,1,3,5/22/2008 0:00,5/28/2008 0:00,0,0,0,0,0,1,0
43771,KEN-2005-2-151-1,2005,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,Cewarn Country Updates Jan-April 2005,,,,,1,Kainuk,Kainuk location,Rift Valley province,Turkana district,1.774422,35.500639,POINT (35.500639 1.774422),132192,Kenya,501,Africa,1,1,1/22/2005 0:00,1/22/2005 0:00,23,5,0,0,28,28,28
43772,KEN-1994-2-100-10,1994,TRUE,Clear,2,2-100,4656,Kalenjin - Kikuyu,100,5266,Kalenjin - Kikuyu,1903,1024,Kalenjin,1795,926,Kikuyu,-1,"HRW 1994 ""Multipartism betrayed in Kenya, p 8 "",",,,,,1,Burnt forest,Burnt Forest,Rift Valley province,Uasin Gishu district,0.216667,35.433333,POINT (35.433333 0.216667),130031,Kenya,501,Africa,1,1,3/30/1994 0:00,3/30/1994 0:00,3,3,0,0,6,6,6
43773,KEN-2008-3-501-37,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,2,2,7/19/2008 0:00,7/24/2008 0:00,0,0,2,0,2,2,2
43774,KEN-2007-3-501-9,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009; Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappeareances, September 08, p. 12/13",,,,,1,Ngong forest,Ngong Forest,Nairobi province,Nairobi district,-1.320257,36.744217,POINT (36.744217 -1.320257),127874,Kenya,501,Africa,1,1,6/22/2007 0:00,6/22/2007 0:00,0,0,1,0,1,1,1
43775,KEN-2009-3-501-3,2009,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,The Nation/All Africa Global Media via COMTEX 2009-07-16,,,,"conflict resolution practitioner, Mr Lucas Ariong",1,Nakwamoru village,Nakwamoru village,Rift Valley province,Turkana district,2.133333,35.4,POINT (35.400000 2.133333),132911,Kenya,501,Africa,1,1,7/15/2009 0:00,7/15/2009 0:00,0,0,0,0,0,9,0
43776,KEN-2008-3-501-30,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,4,Nyanza province,Nyanza province,Nyanza province,,0.5,34.5,POINT (34.500000 0.500000),130750,Kenya,501,Africa,1,1,1/28/2008 0:00,1/28/2008 0:00,0,0,1,0,1,1,1
43777,KEN-2008-3-501-32,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,2,Kayole village,"Kayole village (near, Masimba)",Nairobi province,Nairobi district,-1.283333,36.93333,POINT (36.933330 -1.283333),127874,Kenya,501,Africa,2,4,5/1/2008 0:00,5/31/2008 0:00,0,0,3,0,3,3,3
43778,KEN-2008-3-1565-8,2008,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"Medecine Sans Frontier May 2008 ""MOUNT ELGON: DOES ANYBODY CARE? MSF takes stock after one year in the heart of the crisis in Mount Elgon.",,,,,3,Mt. Elgon district,Mt. Elgon district (Teldet town),Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,1,4/13/2008 0:00,4/13/2008 0:00,0,0,0,1,1,1,1
43780,KEN-2008-3-501-29,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,3,Mt. Elgon district,Mt. Elgon district (Kapkota),Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,4,3/10/2008 0:00,3/31/2008 0:00,0,0,1,0,1,1,1
43781,KEN-2005-3-501-2,2005,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"All Africa 2005-02-21 ""Mourners Attack Journalist",,,,,1,Kitale town,Kitale town,Rift Valley province,Trans Nzoia district,1.016667,35,POINT (35.000000 1.016667),131471,Kenya,501,Africa,1,1,2/19/2005 0:00,2/19/2005 0:00,0,0,1,0,1,1,1
43782,KEN-1993-2-150-1,1993,FALSE,Clear,2,2-150,4703,Toposa - Turkana,150,5313,Toposa - Turkana,1553,692,Toposa,1554,693,Turkana,-1,R 1993-07-10,,,,"""Police"" nothing more mentioned",3,Turkana district,Turkana district,Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,7/9/1993 0:00,7/9/1993 0:00,4,3,0,0,7,7,7
43783,KEN-2008-2-151-1,2008,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"All Africa 2008-08-05 ""Church Plans Peace Rallies After 70 are Killed in Attack""  AND BBC Monitoring Africa 2008-08-05 ""Death toll in Kenya's cattle raid attack climbs to 74"" AND BBC Monitoring Africa 2008-08-01 ""Over 30 feared killed in northern Kenya cattle raid",,,,.,3,Turkana district,Turkana district,Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,2,3,7/30/2008 0:00,8/5/2008 0:00,0,0,0,74,74,74,74
43784,KEN-2008-3-500-1.4,2008,FALSE,Clear,3,500,468,Government of Uganda - Civilians,500,935,Government of Uganda - Civilians,500,90,Government of Uganda,9999,1,Civilians,-1,"All Africa 2008-01-20 ""Uganda Maintains It Has Not Deployed Troops in Country",,,,,1,Bondo town,Bondo town,Nyanza province,Siaya district,-0.1,34.266667,POINT (34.266667 -0.100000),129309,Kenya,501,Africa,1,1,1/20/2008 0:00,1/20/2008 0:00,0,0,0,0,0,1,0
43785,KEN-2007-3-501-15,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Nairobi city,Nairobi city,Nairobi province,Nairobi district,-1.283333,36.816667,POINT (36.816667 -1.283333),127874,Kenya,501,Africa,2,2,11/2/2007 0:00,11/7/2007 0:00,0,0,3,0,3,3,3
43790,KEN-2010-2-151-4,2010,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"KENYA  Tracking of killings and displacement in Pastoral areas, OCHA Annual Review"", at http://reliefweb.int/sites/reliefweb.int/files/resources/9C18D2E8FB4F442CC1257808003B2038-Full_Report.pdf",,,,"NSC/ CEWARN Conflict Updates, Issue No.3 of 2010: Released on 8 February 2010",2,Kainuk,"Kainuk trading center (5 km from), Kainuk division, Turkana district, Rift Valley Province",Rift Valley province,Turkana district,1.774422,35.500639,POINT (35.500639 1.774422),132192,Kenya,501,Africa,1,1,3/10/2010 0:00,3/10/2010 0:00,0,2,0,0,2,2,2
43791,KEN-2006-2-151-1,2006,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"AFP 2006-09-21 ""Kenyan tribal raiders kill two pupils taking a shower",,,,police,3,Turkana district,Turkana district,Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,9/21/2006 0:00,9/21/2006 0:00,0,0,0,2,2,2,2
43792,KEN-2007-3-501-10,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,6,Kenya,Kenya,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,1,4,12/15/2007 0:00,12/31/2007 0:00,0,0,1,0,1,1,1
43793,KEN-1998-2-100-6.3,1998,TRUE,Clear,2,2-100,4656,Kalenjin - Kikuyu,100,5266,Kalenjin - Kikuyu,1903,1024,Kalenjin,1795,926,Kikuyu,-1,AC 1998-02-20; X 1998-02-04; X 1998-02-08; X 1998-03-09; X 1998-03-11,,,,police; gov't; local media,3,Baringo district,Baringo district,Rift Valley province,Baringo district,0.666667,36,POINT (36.000000 0.666667),130753,Kenya,501,Africa,2,4,1/11/1998 0:00,1/24/1998 0:00,0,0,0,26,26,26,26
43805,KEN-2008-3-501-31,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,2,Kayole village,"Kayole village (near, Masimba)",Nairobi province,Nairobi district,-1.283333,36.93333,POINT (36.933330 -1.283333),127874,Kenya,501,Africa,1,1,5/2/2008 0:00,5/2/2008 0:00,0,0,1,0,1,1,1
43806,KEN-2008-2-151-7,2008,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,http://www.rossmcdonnell.com/images/turkanaessay.pdf,,,,,1,Kakong village,"Kakong village, Kainuk division, Turkana district,",Rift Valley province,Turkana district,2.027986,35.527714,POINT (35.527714 2.027986),132912,Kenya,501,Africa,1,4,4/1/2008 0:00,4/30/2008 0:00,0,1,0,0,1,1,1
43811,KEN-2007-3-1565-13.1,2007,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,3,Mt. Elgon district,Mt. Elgon district,Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,5,9/1/2007 0:00,12/31/2007 0:00,0,0,1,0,1,1,1
43812,KEN-2008-3-500-1.5,2008,FALSE,Clear,3,500,468,Government of Uganda - Civilians,500,935,Government of Uganda - Civilians,500,90,Government of Uganda,9999,1,Civilians,-1,"All Africa 2008-01-20 ""Uganda Maintains It Has Not Deployed Troops in Country",,,,,1,Ugenya town,Ugenya town,Nyanza province,Homa Bay district,-0.266667,34.816667,POINT (34.816667 -0.266667),129310,Kenya,501,Africa,1,1,1/20/2008 0:00,1/20/2008 0:00,0,0,0,0,0,1,0
43830,KEN-2003-2-117-2,2003,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,-1,"BBC Monitoring Africa 20/4-03; East African Standard web site, Nairobi, in English 20 Apr 03: ""Ethiopian bandits reportedly kill three people in north",,,,,2,Lokitaung town,Lokitaung town (near),Rift Valley province,Turkana district,4.266667,35.75,POINT (35.750000 4.266667),135792,Kenya,501,Africa,1,1,4/16/2003 0:00,4/16/2003 0:00,3,0,0,0,3,3,3
43837,KEN-1992-2-224-5,1992,TRUE,Clear,2,2-224,4763,Kalenjin - Luhya,224,5373,Kalenjin - Luhya,1903,1024,Kalenjin,1797,928,Luhya,-1,R 1992-04-20,,,,local newspapers reported on Monday,2,Bungoma town,Bungoma town (near),Western province,Bungoma district,0.566667,34.566667,POINT (34.566667 0.566667),130750,Kenya,501,Africa,2,2,4/17/1992 0:00,4/19/1992 0:00,3,0,2,0,5,5,5
43840,KEN-2005-2-73-2,2005,TRUE,Clear,2,Feb-73,4631,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),73,5241,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),1466,612,Garre subclan of Digil clan (Digil-Mirifle),1515,656,Murule subclan of Gugundabe clan (Hawiye),-1,"All Africa 2005-01-04 ""MPs Summoned After 10 Killed in Clan Violence"" All Africa 2005-03-18 ""Scores Killed in Border Town Attack"" , AFP 10/1, AFP 2005-03-15",,,,,2,Mandera town,Mandera town (near),North-Eastern province,Mandera district,3.936804,41.858383,POINT (41.858383 3.936804),135084,Kenya,501,Africa,1,1,1/2/2005 0:00,1/2/2005 0:00,0,0,0,0,0,2,0
43841,KEN-1996-3-501-2,1996,FALSE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Reuters, 1996-12-18",,,,commercial Kenya TV Network,1,Njoro town,Njoro town,Rift Valley province,Nakuru district,-0.333333,35.933333,POINT (35.933333 -0.333333),129312,Kenya,501,Africa,1,1,12/17/1996 0:00,12/17/1996 0:00,0,0,1,0,1,1,1
43842,KEN-2008-3-500-1.2,2008,FALSE,Clear,3,500,468,Government of Uganda - Civilians,500,935,Government of Uganda - Civilians,500,90,Government of Uganda,9999,1,Civilians,-1,"All Africa 2008-01-20 ""Uganda Maintains It Has Not Deployed Troops in Country",,,,,1,Mbita town,Mbita town,Nyanza province,Homa Bay district,-0.416667,34.2,POINT (34.200000 -0.416667),129309,Kenya,501,Africa,1,1,1/20/2008 0:00,1/20/2008 0:00,0,0,0,0,0,1,0
43844,KEN-2007-3-1565-11,2007,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,-1,"SIMIYU Robert Romborah, 2008, Militianisation of resource conflicts - The case of land-based conflict in the Mount Elgon region of Western Kenya, Monograph 152, October 08, p.79",,,,,3,Mt. Elgon district,Mt. Elgon district,Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,4,6/1/2007 0:00,6/30/2007 0:00,0,0,1,0,1,1,1
43845,KEN-2010-2-151-15,2010,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"KENYA  Tracking of killings and displacement in Pastoral areas, OCHA Annual Review"", at http://reliefweb.int/sites/reliefweb.int/files/resources/9C18D2E8FB4F442CC1257808003B2038-Full_Report.pdf",,,,"NSC/ CEWARN Conflict Updates, Issue No.3 of 2010: Released on 8 February 2010",3,West Pokot district,"Loyapat (Nawaiyapong (between), West Pokot district, Rift Valley province)",Rift Valley province,West Pokot district,1.416667,35.25,POINT (35.250000 1.416667),131471,Kenya,501,Africa,1,1,10/13/2010 0:00,10/13/2010 0:00,0,0,0,0,0,1,0
43846,KEN-1993-2-100-2,1993,TRUE,Clear,2,2-100,4656,Kalenjin - Kikuyu,100,5266,Kalenjin - Kikuyu,1903,1024,Kalenjin,1795,926,Kikuyu,-1,BBC 1993-08-25,,,,unclear,1,Molo town,Molo town,Rift Valley province,Nakuru district,-0.25,35.733333,POINT (35.733333 -0.250000),129312,Kenya,501,Africa,2,3,8/16/1993 0:00,8/22/1993 0:00,0,0,0,15,15,15,0
43847,KEN-2006-2-151-4,2006,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"AFP 2006-12-29 ""At least 11 killed in northern Kenya cattle raid: police",,,,.,3,Turkana district,Turkana district,Rift Valley province,Turkana district,3,35.5,POINT (35.500000 3.000000),134352,Kenya,501,Africa,1,1,12/29/2006 0:00,12/29/2006 0:00,0,0,0,11,11,11,11
43849,KEN-2008-3-501-1.1,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"ICG ""Kenya in Crisis"" February 2008",,,,,1,Kakamega town,Kakamega town,Western province,Kakamega district,0.283333,34.75,POINT (34.750000 0.283333),130030,Kenya,501,Africa,1,5,1/1/2008 0:00,2/28/2008 0:00,0,0,1,0,1,1,1
43850,KEN-2008-3-1565-4,2008,TRUE,Clear,3,1565,601,SLDF - Civilians,1565,1068,SLDF - Civilians,1565,704,SLDF,9999,1,Civilians,1,"""MSF,2008-05-01,MOUNT ELGON: DOES ANYBODY CARE?""",MSF,5/1/2008,MOUNT ELGON: DOES ANYBODY CARE?,,3,Mt. Elgon district,Mt. Elgon district (Chepyuk town),Western province,Mt. Elgon district,0.95,34.616667,POINT (34.616667 0.950000),130750,Kenya,501,Africa,1,4,2/1/2008 0:00,2/28/2008 0:00,0,0,6,0,6,6,6
43851,KEN-2005-2-73-10,2005,TRUE,Clear,2,Feb-73,4631,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),73,5241,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),1466,612,Garre subclan of Digil clan (Digil-Mirifle),1515,656,Murule subclan of Gugundabe clan (Hawiye),-1,Shabeelle Media Network web site on 9 April,,,,,3,Mandera district,Mandera district (Dhamase village),North-Eastern province,Mandera district,3.5,40.75,POINT (40.750000 3.500000),135082,Kenya,501,Africa,1,1,4/4/2005 0:00,4/4/2005 0:00,0,0,0,0,0,5,0
43852,KEN-2008-3-501-28,2008,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Report of the UN Special Rapporteur on extrajudicial, summary or arbitrary executions Mr. Philip Alston, 26 may 2009",,,,,6,Kenya,Kenya,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,1,1,6/30/2008 0:00,6/30/2008 0:00,0,0,1,0,1,1,1
43853,KEN-2007-3-501-12,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Lunga Lunga,Lunga Lunga,Coast province,Kwale district,-4.552764,39.123632,POINT (39.123632 -4.552764),122839,Kenya,501,Africa,1,1,11/27/2007 0:00,11/27/2007 0:00,0,0,0,0,0,1,0
43854,KEN-2007-3-501-21,2007,TRUE,Clear,3,501,469,Government of Kenya - Civilians,501,936,Government of Kenya - Civilians,501,91,Government of Kenya,9999,1,Civilians,-1,"Kenya National Commission on Human Rights, Report on Extra-Judicial Killings and Disappearances, September 2008",,,,,1,Mbotela town,Mbotela town,Nairobi province,Nairobi district,-1.3,36.86666,POINT (36.866660 -1.300000),127874,Kenya,501,Africa,1,1,7/18/2007 0:00,7/18/2007 0:00,0,0,0,0,0,1,0
43855,KEN-2010-2-151-16,2010,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,-1,"KENYA  Tracking of killings and displacement in Pastoral areas, OCHA Annual Review"", at http://reliefweb.int/sites/reliefweb.int/files/resources/9C18D2E8FB4F442CC1257808003B2038-Full_Report.pdf",,,,"NSC/ CEWARN Conflict Updates, Issue No.3 of 2010: Released on 8 February 2010",1,Napeitom village,"Napeitom village, Turkana district, Rift valley Province",Rift Valley province,Turkana district,1.730744,36.040347,POINT (36.040347 1.730744),132193,Kenya,501,Africa,1,1,11/11/2010 0:00,11/11/2010 0:00,0,6,0,0,6,6,6
